,cc,cc_x,cc_y,cc_smart,dphase_smart,coh,coh_freq,mean_motion,std_motion,mean_tempo,mean_tempo_dev,std_tempo_dev,ci68-min_dev,ci68-max_dev,dphase_cc,dphase,exp_n,musician,riot_type,factor1,factor2
29,0.013100427517991294,16,0.4331661078020229,0.44437658265018753,16,0.6072844337681041,1.3671875,0.06394998987344234,0.011893756109101646,0.7508531630434783,-0.0007094528985507492,0.03314371713652722,-0.0034226764686524445,0.002003770671550946,0.43334439937767993,16,3,Sax,head,low,No
30,-0.06893590468934638,1999,0.07207445838515074,0.05711916882291007,-66,0.12539972927328724,4.6875,0.05377626517331832,0.006621673292903808,1.499084594827586,-0.0015810086206894277,0.030753052987236528,-0.005464283651309772,0.002302266409930917,0.057419344111826094,-66,3,Piano,arm,low,No
31,0.21523169533486256,25,0.6056866880342398,0.6143749923054213,25,0.8217475005382427,0.5859375,0.05671551403528641,0.010604628932716261,1.499084594827586,-0.0015810086206894277,0.030753052987236528,-0.005464283651309772,0.002302266409930917,0.6094735121297388,25,3,Piano,head,low,No
32,0.029516540651849745,11,0.7340314487956038,0.732551050044051,11,0.9197778317390715,1.953125,0.1035732543958155,0.018836606314770042,0.49977407727272716,-9.681818180890484e-07,0.02208469414419524,-0.001432839398794742,0.0014309030351585639,0.7343951681245104,11,3,Accordion,arm,low,No
33,-0.46840136906363006,18,0.4057599532348227,0.40271991146584796,18,0.7980561228863248,4.1015625,0.08669785325929333,0.01193939351874615,0.49977407727272716,-9.681818180890484e-07,0.02208469414419524,-0.001432839398794742,0.0014309030351585639,0.40618286752850696,18,3,Accordion,head,low,No
34,-0.2830036325670701,24,0.5208405923246203,0.5261033159176475,24,0.6343680794002797,1.3671875,0.05046843026178248,0.008133798811881109,0.7537900742753624,-0.0026303641304348756,0.04324328211748949,-0.006170362127835817,0.0009096338669660653,0.522058450176808,24,3,Clarinet,arm,low,No
35,-0.03302027737483294,19,0.6560784992058611,0.656634849938079,18,0.6670777597311487,1.3671875,0.0934169330448733,0.024070440997007343,0.7537900742753624,-0.0026303641304348756,0.04324328211748949,-0.006170362127835817,0.0009096338669660653,0.6567873899679141,19,3,Clarinet,head,low,No
36,0.06416766260341235,5,0.06574485421071419,0.08102430299478931,-30,0.4431523549624099,0.390625,0.04221156675762485,0.01183313115096685,0.7122821421232877,0.0010189400684931984,0.024353392673415592,-0.0009192972628045955,0.002957177399790992,0.08243921890908525,-27,4,Drum,arm,high,No
37,-0.08956234308777075,737,0.09609853374808927,0.09837780595423809,27,0.17669710670913225,6.25,0.08343733288759503,0.012484825445565326,0.7122821421232877,0.0010189400684931984,0.024353392673415592,-0.0009192972628045955,0.002957177399790992,0.09346348396950824,28,4,Drum,head,high,No
38,-0.04409535820822036,12,0.20401099531553973,0.20886792631760653,12,0.2823008880098693,2.5390625,0.0530182614904679,0.016187535466587806,0.38963741319444445,-0.00010477430555554267,0.019346600440176127,-0.0012010816638321898,0.0009915330527211046,0.20419919374252665,12,4,Cello,arm,high,No
