,cc,cc_x,cc_y,cc_smart,dphase_smart,coh,coh_freq,mean_motion,std_motion,mean_tempo,mean_tempo_dev,std_tempo_dev,ci68-min_dev,ci68-max_dev,dphase_cc,dphase,exp_n,musician,riot_type,factor1,factor2
19,-0.04377973203470912,1258,0.11538214152837475,0.05159756262552086,-18,0.27158517049125613,0.390625,0.045946298157410574,0.00440573429416472,0.6610847542372881,0.0030434152542373376,0.020211478040495733,0.0012541242397619541,0.004832706268712721,0.048897353688299006,-18,2,Piano,head,high,No
20,0.3304084900300544,78,0.46404392514298426,0.5477981442629045,-12,0.5733582139548978,5.6640625,0.11084306053309233,0.07726531591583674,0.9332866378205128,0.00839820833333329,0.03464269768211348,0.00462606390192136,0.012170352764745221,0.528736077265173,-12,2,Accordion,leg,high,No
21,0.25507005715561554,0,0.25507005715561554,0.2522511382898446,-3,0.41814384490083134,1.953125,0.06933194189846233,0.007369060710246412,0.9332866378205128,0.00839820833333329,0.03464269768211348,0.00462606390192136,0.012170352764745221,0.2654705873929952,-3,2,Accordion,head,high,No
22,0.014845679748536525,75,0.24207278657935558,0.20169784029377447,6,0.5424103556172032,4.4921875,0.1014817736852621,0.013943490568851436,0.23595599723756908,-0.00026827348066299386,0.020476253726574363,-0.0013032252888413366,0.0007666783275153488,0.19972337709036478,6,2,Clarinet,leg,high,No
23,0.012823253784885505,556,0.07581381574540554,0.016193615043836623,2,0.14235154030900687,0.9765625,0.052108678187156074,0.005308787830286099,0.23595599723756908,-0.00026827348066299386,0.020476253726574363,-0.0013032252888413366,0.0007666783275153488,0.01626929609194895,2,2,Clarinet,head,high,No
24,-0.059768085001719456,21,0.09864712611643407,0.10601425953826296,-17,0.21528195269500855,7.2265625,0.05072261069136493,0.009693748991589295,0.37534961340206185,-0.0003444587628865906,0.007779928856828814,-0.0008816125861125499,0.00019269506033936864,0.10593554284391132,-17,3,Drum,leg,low,Yes
25,-0.23222520849848863,19,0.22603877775666031,0.2486975782475353,-18,0.4275931616761341,2.734375,0.10633847694736714,0.0334047867147434,0.37534961340206185,-0.0003444587628865906,0.007779928856828814,-0.0008816125861125499,0.00019269506033936864,0.2486975782475353,-18,3,Drum,head,low,Yes
26,0.03855632408052178,172,0.06980858233013766,0.05945249752569958,-3,0.21157268164886184,6.0546875,0.051518724376936054,0.011171124580677748,0.2501236882716049,1.4583333333340465e-05,0.005809104559059538,-0.00029577299043401825,0.00032493965710069916,0.05797201112750025,-3,3,Cello,leg,low,Yes
27,-0.011737592072425683,2776,0.039891710203509664,0.012941437855572472,10,0.19419152067738868,2.734375,0.09333264359151495,0.013066414244997082,0.2501236882716049,1.4583333333340465e-05,0.005809104559059538,-0.00029577299043401825,0.00032493965710069916,0.008263382003981645,10,3,Cello,head,low,Yes
28,-0.10392891913558149,31,0.14131559858046888,0.1394684794290709,30,0.23415016359176324,4.296875,0.05440465098904518,0.008732769090432664,0.704328125,-0.0011459821428571365,0.01457711154935859,-0.002470587101157494,0.000178622815443221,0.1420143223095263,31,4,Drum,leg,close,Yes
29,-0.14119043302115658,1163,0.19775977231578326,0.14354008904029802,33,0.28439837606130747,7.03125,0.08182593732205722,0.015654676046537985,0.704328125,-0.0011459821428571365,0.01457711154935859,-0.002470587101157494,0.000178622815443221,0.14210198079741898,-35,4,Drum,head,close,Yes
30,0.17753519003781876,459,0.331187157166363,0.30301441414727553,-11,0.5257840562345313,1.171875,0.062181893571726495,0.015049473729807146,0.778477551020408,-0.0008632653061223675,0.03192460505884591,-0.00396451265469597,0.0022379820424512347,0.29958474281871517,-11,4,Cello,leg,close,Yes
31,-0.1597914886612552,435,0.24336529317542666,0.2570773645678294,-32,0.6506080512473502,2.5390625,0.1410686358708373,0.02147710551434931,0.778477551020408,-0.0008632653061223675,0.03192460505884591,-0.00396451265469597,0.0022379820424512347,0.2568259970475311,-32,4,Cello,head,close,Yes
32,-0.4774575974216764,36,0.5471874204324502,0.5765203800524918,-36,0.7257334491887772,2.734375,0.06938643183767691,0.015411962860014576,0.7303917452830188,-0.002403066037735768,0.03198871652705168,-0.005390977974398154,0.0005848458989266181,0.5765203800524918,-36,4,Sax,leg,close,Yes
33,-0.14999275569281295,634,0.16291511086914912,0.15003681846014663,-34,0.29894729265955633,6.25,0.061536512218247796,0.009661911872169696,0.7303917452830188,-0.002403066037735768,0.03198871652705168,-0.005390977974398154,0.0005848458989266181,0.14996360136863238,-34,4,Sax,head,close,Yes
34,-0.13083918930029703,58,0.7311326836174152,0.759557304892382,-22,0.8767749722097736,1.171875,0.08237222607827716,0.015083081481217377,0.8015111413043478,-0.0007980978260868874,0.030153200195693758,-0.0038212736644915417,0.0022250780123177667,0.7592092001055668,-22,4,Piano,leg,close,Yes
35,0.004420421007825263,686,0.13787825066830064,0.05039744074137135,-27,0.2980652941108958,5.859375,0.04791681786494965,0.004633004093300796,0.8015111413043478,-0.0007980978260868874,0.030153200195693758,-0.0038212736644915417,0.0022250780123177667,0.049964880441218516,-26,4,Piano,head,close,Yes
36,-0.5351111935201152,44,0.6827892361532764,0.7579196602265867,-32,0.927981804481238,1.3671875,0.06393292019478132,0.017969404517644564,0.7596036458333334,0.0069130208333333205,0.07464071814737333,-0.00041293174819848674,0.014238973414865127,0.7568676621239165,-32,4,Accordion,leg,close,Yes
37,-0.3725192872880336,45,0.44032530783637475,0.47702271611971026,-31,0.4732411562121976,1.3671875,0.07635154344479077,0.011778864748797878,0.7596036458333334,0.0069130208333333205,0.07464071814737333,-0.00041293174819848674,0.014238973414865127,0.47572994247388767,-31,4,Accordion,head,close,Yes
38,-0.628459470502768,41,0.7591576608622491,0.8055239047951241,-33,0.9454380297256498,1.3671875,0.07457189623339572,0.021035592531030517,0.741260294117647,-0.0019602941176470813,0.037270705523186363,-0.005509175130648842,0.00158858689535468,0.8040883086855085,-33,4,Clarinet,leg,close,Yes
39,0.013363806767457076,60,0.07552092653593905,0.06950360963773879,-13,0.25566708438412417,5.078125,0.05138162111532664,0.00546685973099674,0.741260294117647,-0.0019602941176470813,0.037270705523186363,-0.005509175130648842,0.00158858689535468,0.06827407005087373,-14,4,Clarinet,head,close,Yes
40,0.05094200375043034,5,0.07433315381824528,0.07236597484358939,5,0.1704862440269401,4.8828125,0.05387937981808789,0.005979013175883249,0.36172331932773105,-0.0008779411764705526,0.012594561637476564,-0.0016630294456892202,-9.28529072518851e-05,0.07438936890322517,5,5,Drum,leg,low,No
41,0.020068388623205313,8,0.2898242739916722,0.2801621668568975,8,0.8012767010096854,2.734375,0.09105476579255112,0.01188699830065981,0.36172331932773105,-0.0008779411764705526,0.012594561637476564,-0.0016630294456892202,-9.28529072518851e-05,0.29017543787274275,8,5,Drum,head,low,No
42,0.009369824422787092,1911,0.0822608522720676,0.02026118822786507,-29,0.22396922273755754,5.078125,0.056280651096328876,0.005720297400775203,0.9875839743589742,-0.0035916666666665088,0.020240912929337163,-0.005795641879385418,-0.0013876914539476,0.03137401863395682,28,5,Cello,leg,low,No
43,-0.04499149018276085,75,0.4013870312448234,0.4248024634072808,-24,0.6567843711233166,1.953125,0.09210240710733202,0.009262872684105491,0.9875839743589742,-0.0035916666666665088,0.020240912929337163,-0.005795641879385418,-0.0013876914539476,0.42779623717257914,-24,5,Cello,head,low,No
44,0.46393383186883486,9,0.514183650277885,0.5081181198267661,9,0.7552781302775401,0.5859375,0.05996857287894987,0.010837687248985942,1.4789050000000001,-0.005085000000000228,0.06021409801699277,-0.014240711513148745,0.004070711513148289,0.5157581366541781,9,5,Sax,leg,low,No
45,0.05919453575243986,601,0.11495632083998522,0.08133093778899725,11,0.2998551538415478,4.6875,0.06349900928047168,0.006241846481764643,1.4789050000000001,-0.005085000000000228,0.06021409801699277,-0.014240711513148745,0.004070711513148289,0.07458599195729484,13,5,Sax,head,low,No
46,-0.4219981868617724,14,0.4669513630972799,0.4906911049837665,-11,0.7423206795781563,4.1015625,0.16289246851648562,0.028706924117815863,0.24698397790055246,-0.0001734806629834031,0.01000670218918457,-0.0006792594378946556,0.0003322981119278494,0.49046261784603423,-11,5,Piano,leg,low,No
47,-0.15710805887332885,64,0.21228192961495906,0.2096719378151297,-10,0.6731283130522403,4.1015625,0.0535577511658557,0.005861186722578778,0.24698397790055246,-0.0001734806629834031,0.01000670218918457,-0.0006792594378946556,0.0003322981119278494,0.2093554296041909,-10,5,Piano,head,low,No
