,cc,coh,coh_freq,exp_n,musician,riot_type,factor1,factor2
155,0.027260716349229882,0.47100088102721516,22.94921875,13,Clarinet,arm,high,Yes
156,0.10523234429605646,0.68166385094857,2.63671875,14,Sax,head,low,Yes
157,0.04661626289818787,0.5728404863858692,34.375,14,Sax,arm,low,Yes
158,0.07962780658298366,0.6913034476680182,38.0859375,14,Accordion,head,low,Yes
159,0.18214044239449417,0.8938036073429878,4.00390625,14,Accordion,arm,low,Yes
160,0.09613174960640519,0.8832296945471549,2.63671875,14,Cello,head,low,Yes
161,0.05521547739249348,0.9518756915186767,0.0,14,Cello,arm,low,Yes
162,0.030786279474471854,0.5169473042595607,39.35546875,14,Piano,head,low,Yes
163,0.03214289401331989,0.6259020612511008,46.19140625,14,Piano,arm,low,Yes
164,0.08106527836996848,0.7242591586147233,4.00390625,14,Drum,head,low,Yes
165,0.03421247680171317,0.6530895108378819,35.9375,14,Drum,arm,low,Yes
166,0.13256330609348335,0.9670718156293265,0.68359375,14,Clarinet,head,low,Yes
167,0.06568224165215711,0.5687996737005543,0.68359375,14,Clarinet,arm,low,Yes
168,0.12350521351711385,0.91124005260809,0.68359375,15,Sax,head,high,Yes
169,0.04169681685596967,0.5719094303307294,39.55078125,15,Sax,arm,high,Yes
170,0.10033631807486945,0.6548113715297179,21.77734375,15,Accordion,head,high,Yes
171,0.14414216712803765,0.8417365440693279,4.00390625,15,Accordion,arm,high,Yes
172,0.13679485469109093,0.9354763449291491,2.5390625,15,Cello,head,high,Yes
173,0.03332443637397737,0.6195436799009476,5.37109375,15,Cello,arm,high,Yes
174,0.06322989886455778,0.6233420619197345,31.0546875,15,Piano,head,high,Yes
175,0.027234232101422475,0.5288947629071702,25.68359375,15,Piano,arm,high,Yes
176,0.18719960702325927,0.9735077379889672,2.34375,15,Drum,head,high,Yes
177,0.030383821806979516,0.7045151851986262,10.83984375,15,Drum,arm,high,Yes
178,,,0.0,15,Clarinet,head,high,Yes
179,,,0.0,15,Clarinet,arm,high,Yes
180,0.14562853847652654,0.8855495082232837,0.9765625,16,Sax,head,low,Yes
181,0.05414546212685871,0.6071237110918225,1.953125,16,Sax,arm,low,Yes
182,0.08845132526636293,0.6379099169553745,24.4140625,16,Accordion,head,low,Yes
183,0.1463373522880527,0.8994841324746595,2.63671875,16,Accordion,arm,low,Yes
184,,,0.0,16,Cello,head,low,Yes
185,,,0.0,16,Cello,arm,low,Yes
186,0.0698581962139265,0.690787481029696,7.12890625,16,Piano,head,low,Yes
187,0.023343471916316822,0.48973190380703807,43.1640625,16,Piano,arm,low,Yes
