,cc,coh,coh_freq,mean_motion,std_motion,mean_tempo,mean_tempo_dev,std_tempo_dev,ci68-min_dev,ci68-max_dev,dphase_cc,dphase,exp_n,musician,riot_type,factor1,factor2
139,-0.014518470898106822,0.40954926656299667,3.125,0.05282382025531783,0.005099642531012513,0.3346484126984127,0.0004642857142856878,0.038086374233344746,-0.0018429569326245294,0.0027715283611959053,0.11458823007577815,11,12,Clarinet,head,high,Yes
140,0.008863143330251086,0.2888825881306686,4.1015625,0.05895757309241258,0.024301846108042653,0.2394277698863636,-0.00030276988636360696,0.03477002447903555,-0.002084974547748487,0.0014794347750212732,0.12026784041344618,5,12,Sax,leg,high,Yes
141,0.011794466544006836,0.3210577982019832,3.515625,0.05067962418974993,0.012396526446964153,0.2394277698863636,-0.00030276988636360696,0.03477002447903555,-0.002084974547748487,0.0014794347750212732,0.01297150821964963,2,12,Sax,head,high,Yes
142,-0.3308937533254948,0.38288771912097064,5.2734375,0.0782645857194121,0.048256840141805944,0.7219545454545454,-0.0023254545454545095,0.022063039209809242,-0.004348440673559843,-0.00030246841734917623,0.4478119015053129,30,13,Cello,leg,close,No
143,0.345526848169432,0.8831302631017697,2.9296875,0.1549462726677054,0.026876397994619394,0.7219545454545454,-0.0023254545454545095,0.022063039209809242,-0.004348440673559843,-0.00030246841734917623,0.37273409558503734,4,13,Cello,head,close,No
144,-0.014463063653158663,0.31838247033693134,2.5390625,0.05789035602835861,0.01995736739124919,0.7877352040816326,-0.0032984693877550547,0.024178314570297135,-0.005647219946012491,-0.0009497188294976186,0.05570627236707969,-39,13,Drum,leg,close,No
145,-0.06335089166030139,0.2816246215354685,2.5390625,0.10846645524196873,0.016043635153493167,0.7877352040816326,-0.0032984693877550547,0.024178314570297135,-0.005647219946012491,-0.0009497188294976186,0.10168252294457239,-38,13,Drum,head,close,No
146,-0.43408378499064704,0.8210876685344766,1.3671875,0.10303321847361535,0.013415511910380849,0.7043370614035088,0.0007173245614034478,0.04936823707243834,-0.0037291837027283313,0.005163832825535227,0.4674115751344048,-35,13,Piano,leg,close,No
147,-0.3357835052768096,0.5339658636940479,1.5625,0.056833600242382445,0.006639743363882524,0.7043370614035088,0.0007173245614034478,0.04936823707243834,-0.0037291837027283313,0.005163832825535227,0.3812928447563437,31,13,Piano,head,close,No
148,-0.6012639879560132,0.9405634171897536,1.3671875,0.06203365891400755,0.013054796944745466,0.7167759259259259,-0.0013592592592592,0.028540476455313008,-0.004000288756224485,0.0012817702377060849,0.763471673699126,27,13,Accordion,leg,close,No
149,-0.04082807947937361,0.8718133666837002,2.9296875,0.08897560039011793,0.01358723872252046,0.7167759259259259,-0.0013592592592592,0.028540476455313008,-0.004000288756224485,0.0012817702377060849,0.24249790747996422,-14,13,Accordion,head,close,No
150,-0.6341054144562437,0.9526682336461773,1.171875,0.07386260098958221,0.020686670366332604,0.8553550000000001,0.01193611111111097,0.060445239945745785,0.0058088729447255145,0.018063349277496428,0.7868325457158213,-42,13,Clarinet,leg,close,No
151,0.0013378230855273074,0.19249582371020516,3.3203125,0.051918563506973055,0.0050645379181366934,0.8553550000000001,0.01193611111111097,0.060445239945745785,0.0058088729447255145,0.018063349277496428,0.029469405805200632,-15,13,Clarinet,head,close,No
152,-0.38202930305958316,0.8818682719374055,2.734375,0.07395995991144712,0.014121209144628668,0.7170469907407406,-0.001309953703703562,0.03877171217904805,-0.004897743685872978,0.0022778362784658533,0.6194297414747273,26,13,Sax,leg,close,No
153,-0.22397172896767065,0.4849748365856367,1.3671875,0.06366002867848042,0.00855510117543607,0.7170469907407406,-0.001309953703703562,0.03877171217904805,-0.004897743685872978,0.0022778362784658533,0.29446934834708177,30,13,Sax,head,close,No
154,-0.0916692410481854,0.24083631879684544,3.3203125,0.05707403290178944,0.0070849976227010695,0.7996451086956521,0.0007027173913044527,0.025139581982018634,-0.0018177904268503065,0.003223225209459212,0.10862788398216817,-31,14,Cello,leg,close,Yes
155,0.11443410701792718,0.8479641077971055,2.5390625,0.1285454257807104,0.016559874773159868,0.7996451086956521,0.0007027173913044527,0.025139581982018634,-0.0018177904268503065,0.003223225209459212,0.21197267943001166,-9,14,Cello,head,close,Yes
