,onsets,musician,trial,factor1,factor2
0,0.345518,Clarinet,1,same,No
1,1.106104,Clarinet,1,same,No
2,1.825063,Clarinet,1,same,No
3,2.573313,Clarinet,1,same,No
4,3.320813,Clarinet,1,same,No
5,4.071104,Clarinet,1,same,No
6,4.859167,Clarinet,1,same,No
7,5.569083,Clarinet,1,same,No
8,6.302771,Clarinet,1,same,No
9,7.079104,Clarinet,1,same,No
10,7.845063,Clarinet,1,same,No
11,8.632,Clarinet,1,same,No
12,9.376437,Clarinet,1,same,No
13,10.098708,Clarinet,1,same,No
14,10.838354,Clarinet,1,same,No
15,11.591146,Clarinet,1,same,No
16,12.312542,Clarinet,1,same,No
17,13.068958,Clarinet,1,same,No
18,13.892104,Clarinet,1,same,No
19,14.606667,Clarinet,1,same,No
20,15.393875,Clarinet,1,same,No
21,16.136187,Clarinet,1,same,No
22,16.8885,Clarinet,1,same,No
23,17.671125,Clarinet,1,same,No
24,18.393438,Clarinet,1,same,No
25,19.093625,Clarinet,1,same,No
26,19.863333,Clarinet,1,same,No
27,20.627208,Clarinet,1,same,No
28,21.377021,Clarinet,1,same,No
29,22.152667,Clarinet,1,same,No
30,22.853604,Clarinet,1,same,No
31,23.632042,Clarinet,1,same,No
32,24.395688,Clarinet,1,same,No
33,25.129813,Clarinet,1,same,No
34,25.861042,Clarinet,1,same,No
35,26.605375,Clarinet,1,same,No
36,27.38325,Clarinet,1,same,No
37,28.143042,Clarinet,1,same,No
38,28.8435,Clarinet,1,same,No
39,29.558375,Clarinet,1,same,No
40,30.345083,Clarinet,1,same,No
41,31.059792,Clarinet,1,same,No
42,31.788688,Clarinet,1,same,No
43,32.588167,Clarinet,1,same,No
44,33.288896,Clarinet,1,same,No
45,34.025625,Clarinet,1,same,No
46,34.786104,Clarinet,1,same,No
47,35.555146,Clarinet,1,same,No
48,36.268396,Clarinet,1,same,No
49,37.009521,Clarinet,1,same,No
50,37.805833,Clarinet,1,same,No
51,38.540625,Clarinet,1,same,No
52,39.307375,Clarinet,1,same,No
53,40.014479,Clarinet,1,same,No
54,40.788167,Clarinet,1,same,No
55,41.532271,Clarinet,1,same,No
56,42.291292,Clarinet,1,same,No
57,43.017396,Clarinet,1,same,No
58,43.802875,Clarinet,1,same,No
59,0.346963,Accordion,1,same,No
60,1.092771,Accordion,1,same,No
61,1.814104,Accordion,1,same,No
62,2.557979,Accordion,1,same,No
63,3.328729,Accordion,1,same,No
64,4.075938,Accordion,1,same,No
65,4.823563,Accordion,1,same,No
66,5.581979,Accordion,1,same,No
67,6.340042,Accordion,1,same,No
68,7.0855,Accordion,1,same,No
69,7.817771,Accordion,1,same,No
70,8.623271,Accordion,1,same,No
71,9.371292,Accordion,1,same,No
72,10.074938,Accordion,1,same,No
73,10.861792,Accordion,1,same,No
74,11.57775,Accordion,1,same,No
75,12.335188,Accordion,1,same,No
76,13.121083,Accordion,1,same,No
77,13.8615,Accordion,1,same,No
78,14.665437,Accordion,1,same,No
79,15.374563,Accordion,1,same,No
80,16.13575,Accordion,1,same,No
81,16.877708,Accordion,1,same,No
82,17.649625,Accordion,1,same,No
83,18.415479,Accordion,1,same,No
84,19.149896,Accordion,1,same,No
85,19.919042,Accordion,1,same,No
86,20.664958,Accordion,1,same,No
87,21.383958,Accordion,1,same,No
88,22.158083,Accordion,1,same,No
89,22.909437,Accordion,1,same,No
90,23.663,Accordion,1,same,No
91,24.418292,Accordion,1,same,No
92,25.119125,Accordion,1,same,No
93,25.869979,Accordion,1,same,No
94,26.659708,Accordion,1,same,No
95,27.355208,Accordion,1,same,No
96,28.118271,Accordion,1,same,No
97,28.902938,Accordion,1,same,No
98,29.596229,Accordion,1,same,No
99,30.313646,Accordion,1,same,No
100,31.085292,Accordion,1,same,No
101,31.835167,Accordion,1,same,No
102,32.573813,Accordion,1,same,No
103,33.331063,Accordion,1,same,No
104,34.030771,Accordion,1,same,No
105,34.820896,Accordion,1,same,No
106,35.529979,Accordion,1,same,No
107,36.276167,Accordion,1,same,No
108,37.0675,Accordion,1,same,No
109,37.808937,Accordion,1,same,No
110,38.537854,Accordion,1,same,No
111,39.292854,Accordion,1,same,No
112,40.041208,Accordion,1,same,No
113,40.821083,Accordion,1,same,No
114,41.567687,Accordion,1,same,No
115,42.280771,Accordion,1,same,No
116,43.049896,Accordion,1,same,No
117,43.791042,Accordion,1,same,No
118,0.324636,Piano,1,same,No
119,1.037958,Piano,1,same,No
120,1.812479,Piano,1,same,No
121,2.576042,Piano,1,same,No
122,3.337667,Piano,1,same,No
123,4.084937,Piano,1,same,No
124,4.820042,Piano,1,same,No
125,5.582792,Piano,1,same,No
126,6.330667,Piano,1,same,No
127,7.109146,Piano,1,same,No
128,7.845729,Piano,1,same,No
129,8.61725,Piano,1,same,No
130,9.35475,Piano,1,same,No
131,10.122042,Piano,1,same,No
132,10.899417,Piano,1,same,No
133,11.658063,Piano,1,same,No
134,12.372563,Piano,1,same,No
135,13.124542,Piano,1,same,No
136,13.874104,Piano,1,same,No
137,14.682063,Piano,1,same,No
138,15.390521,Piano,1,same,No
139,16.158063,Piano,1,same,No
140,16.923354,Piano,1,same,No
141,17.639771,Piano,1,same,No
142,18.40075,Piano,1,same,No
143,19.140438,Piano,1,same,No
144,19.893625,Piano,1,same,No
145,20.687479,Piano,1,same,No
146,21.41425,Piano,1,same,No
147,22.143042,Piano,1,same,No
148,22.904062,Piano,1,same,No
149,23.650583,Piano,1,same,No
150,24.408896,Piano,1,same,No
151,25.121479,Piano,1,same,No
152,25.897146,Piano,1,same,No
153,26.659792,Piano,1,same,No
154,27.399083,Piano,1,same,No
155,28.134021,Piano,1,same,No
156,28.893188,Piano,1,same,No
157,29.616187,Piano,1,same,No
158,30.359562,Piano,1,same,No
159,31.104937,Piano,1,same,No
160,31.832229,Piano,1,same,No
161,32.561521,Piano,1,same,No
162,33.314667,Piano,1,same,No
163,34.052854,Piano,1,same,No
164,34.808104,Piano,1,same,No
165,35.536792,Piano,1,same,No
166,36.270771,Piano,1,same,No
167,37.03425,Piano,1,same,No
168,37.789187,Piano,1,same,No
169,38.562562,Piano,1,same,No
170,39.296625,Piano,1,same,No
171,40.073292,Piano,1,same,No
172,40.808313,Piano,1,same,No
173,41.562458,Piano,1,same,No
174,42.287438,Piano,1,same,No
175,43.048333,Piano,1,same,No
176,43.8355,Piano,1,same,No
177,0.314416,Sax,1,same,No
178,1.061813,Sax,1,same,No
179,1.809667,Sax,1,same,No
180,2.541396,Sax,1,same,No
181,3.283979,Sax,1,same,No
182,4.04375,Sax,1,same,No
183,4.812646,Sax,1,same,No
184,5.540896,Sax,1,same,No
185,6.320854,Sax,1,same,No
186,7.063792,Sax,1,same,No
187,7.823583,Sax,1,same,No
188,8.592187,Sax,1,same,No
189,9.352375,Sax,1,same,No
190,10.081583,Sax,1,same,No
191,10.828396,Sax,1,same,No
192,11.584438,Sax,1,same,No
193,12.327021,Sax,1,same,No
194,13.063146,Sax,1,same,No
195,13.865063,Sax,1,same,No
196,14.625688,Sax,1,same,No
197,15.346042,Sax,1,same,No
198,16.103771,Sax,1,same,No
199,16.8345,Sax,1,same,No
200,17.629449,Sax,1,same,No
201,18.340646,Sax,1,same,No
202,19.099563,Sax,1,same,No
203,19.85675,Sax,1,same,No
204,20.631708,Sax,1,same,No
205,21.358625,Sax,1,same,No
206,22.108521,Sax,1,same,No
207,22.874743,Sax,1,same,No
208,23.648125,Sax,1,same,No
209,24.340521,Sax,1,same,No
210,25.119917,Sax,1,same,No
211,25.835007,Sax,1,same,No
212,26.602458,Sax,1,same,No
213,27.373354,Sax,1,same,No
214,28.10284,Sax,1,same,No
215,28.823042,Sax,1,same,No
216,29.566042,Sax,1,same,No
217,30.288062,Sax,1,same,No
218,31.045437,Sax,1,same,No
219,31.796312,Sax,1,same,No
220,32.541125,Sax,1,same,No
221,33.309917,Sax,1,same,No
222,34.035042,Sax,1,same,No
223,34.739375,Sax,1,same,No
224,35.529562,Sax,1,same,No
225,36.268396,Sax,1,same,No
226,36.996708,Sax,1,same,No
227,37.754385,Sax,1,same,No
228,38.501354,Sax,1,same,No
229,39.232729,Sax,1,same,No
230,40.037375,Sax,1,same,No
231,40.740771,Sax,1,same,No
232,41.524104,Sax,1,same,No
233,42.266854,Sax,1,same,No
234,43.002609,Sax,1,same,No
235,43.795384,Sax,1,same,No
236,0.328393,Drum,1,same,No
237,1.035458,Drum,1,same,No
238,1.796771,Drum,1,same,No
239,2.561437,Drum,1,same,No
240,3.319979,Drum,1,same,No
241,4.066146,Drum,1,same,No
242,4.820708,Drum,1,same,No
243,5.594333,Drum,1,same,No
244,6.328042,Drum,1,same,No
245,7.081979,Drum,1,same,No
246,7.850458,Drum,1,same,No
247,8.604313,Drum,1,same,No
248,9.350229,Drum,1,same,No
249,10.110542,Drum,1,same,No
250,10.862646,Drum,1,same,No
251,11.59225,Drum,1,same,No
252,12.352063,Drum,1,same,No
253,13.112688,Drum,1,same,No
254,13.855917,Drum,1,same,No
255,14.609229,Drum,1,same,No
256,15.378354,Drum,1,same,No
257,16.13925,Drum,1,same,No
258,16.884396,Drum,1,same,No
259,17.617771,Drum,1,same,No
260,18.370167,Drum,1,same,No
261,19.125458,Drum,1,same,No
262,19.872021,Drum,1,same,No
263,20.606458,Drum,1,same,No
264,21.377875,Drum,1,same,No
265,22.133146,Drum,1,same,No
266,22.885188,Drum,1,same,No
267,23.629771,Drum,1,same,No
268,24.393188,Drum,1,same,No
269,25.132542,Drum,1,same,No
270,25.871938,Drum,1,same,No
271,26.616563,Drum,1,same,No
272,27.338813,Drum,1,same,No
273,28.08575,Drum,1,same,No
274,28.850042,Drum,1,same,No
275,29.593792,Drum,1,same,No
276,30.314854,Drum,1,same,No
277,31.068333,Drum,1,same,No
278,31.811458,Drum,1,same,No
279,32.546771,Drum,1,same,No
280,33.275771,Drum,1,same,No
281,34.040708,Drum,1,same,No
282,34.777583,Drum,1,same,No
283,35.515542,Drum,1,same,No
284,36.252521,Drum,1,same,No
285,37.019083,Drum,1,same,No
286,37.768979,Drum,1,same,No
287,38.526042,Drum,1,same,No
288,39.266479,Drum,1,same,No
289,40.030208,Drum,1,same,No
290,40.768958,Drum,1,same,No
291,41.521,Drum,1,same,No
292,42.275021,Drum,1,same,No
293,43.028604,Drum,1,same,No
294,43.777792,Drum,1,same,No
295,0.318129,Cello,1,same,No
296,1.053521,Cello,1,same,No
297,1.778521,Cello,1,same,No
298,2.546187,Cello,1,same,No
299,3.309354,Cello,1,same,No
300,4.076146,Cello,1,same,No
301,4.833354,Cello,1,same,No
302,5.584896,Cello,1,same,No
303,6.341729,Cello,1,same,No
304,7.090417,Cello,1,same,No
305,7.858313,Cello,1,same,No
306,8.593792,Cello,1,same,No
307,9.358813,Cello,1,same,No
308,10.111437,Cello,1,same,No
309,10.850354,Cello,1,same,No
310,11.6255,Cello,1,same,No
311,12.352708,Cello,1,same,No
312,13.098396,Cello,1,same,No
313,13.856479,Cello,1,same,No
314,14.601812,Cello,1,same,No
315,15.370771,Cello,1,same,No
316,16.131354,Cello,1,same,No
317,16.877083,Cello,1,same,No
318,17.61725,Cello,1,same,No
319,18.378396,Cello,1,same,No
320,19.126854,Cello,1,same,No
321,19.885042,Cello,1,same,No
322,20.617208,Cello,1,same,No
323,21.385667,Cello,1,same,No
324,22.128937,Cello,1,same,No
325,22.900312,Cello,1,same,No
326,23.644458,Cello,1,same,No
327,24.398729,Cello,1,same,No
328,25.13375,Cello,1,same,No
329,25.873063,Cello,1,same,No
330,26.616354,Cello,1,same,No
331,27.372,Cello,1,same,No
332,28.111062,Cello,1,same,No
333,28.833146,Cello,1,same,No
334,29.590854,Cello,1,same,No
335,30.354271,Cello,1,same,No
336,31.058625,Cello,1,same,No
337,31.789979,Cello,1,same,No
338,32.553771,Cello,1,same,No
339,33.297417,Cello,1,same,No
340,34.028083,Cello,1,same,No
341,34.779438,Cello,1,same,No
342,35.522479,Cello,1,same,No
343,36.277854,Cello,1,same,No
344,37.014271,Cello,1,same,No
345,37.767229,Cello,1,same,No
346,38.509375,Cello,1,same,No
347,39.2885,Cello,1,same,No
348,40.026812,Cello,1,same,No
349,40.802729,Cello,1,same,No
350,41.510854,Cello,1,same,No
351,42.26125,Cello,1,same,No
352,43.018667,Cello,1,same,No
353,43.753667,Cello,1,same,No
354,44.485687,Cello,1,same,No
355,0.0211,Clarinet,10,low,Yes
356,0.2474,Clarinet,10,low,Yes
357,0.5171,Clarinet,10,low,Yes
358,0.7444,Clarinet,10,low,Yes
359,1.294,Clarinet,10,low,Yes
360,1.547,Clarinet,10,low,Yes
361,1.7735,Clarinet,10,low,Yes
362,2.0184,Clarinet,10,low,Yes
363,2.2446,Clarinet,10,low,Yes
364,2.4736,Clarinet,10,low,Yes
365,2.7465,Clarinet,10,low,Yes
366,3.0464,Clarinet,10,low,Yes
367,3.2748,Clarinet,10,low,Yes
368,3.5049,Clarinet,10,low,Yes
369,3.7461,Clarinet,10,low,Yes
370,4.0685,Clarinet,10,low,Yes
371,4.3144,Clarinet,10,low,Yes
372,4.5512,Clarinet,10,low,Yes
373,4.7983,Clarinet,10,low,Yes
374,5.0784,Clarinet,10,low,Yes
375,5.3274,Clarinet,10,low,Yes
376,5.5658,Clarinet,10,low,Yes
377,5.8316,Clarinet,10,low,Yes
378,6.0996,Clarinet,10,low,Yes
379,6.3361,Clarinet,10,low,Yes
380,6.5744,Clarinet,10,low,Yes
381,6.8008,Clarinet,10,low,Yes
382,7.0532,Clarinet,10,low,Yes
383,7.2883,Clarinet,10,low,Yes
384,7.5171,Clarinet,10,low,Yes
385,7.7386,Clarinet,10,low,Yes
386,7.9954,Clarinet,10,low,Yes
387,8.2185,Clarinet,10,low,Yes
388,8.4506,Clarinet,10,low,Yes
389,8.6841,Clarinet,10,low,Yes
390,8.9259,Clarinet,10,low,Yes
391,9.1358,Clarinet,10,low,Yes
392,9.382,Clarinet,10,low,Yes
393,9.6084,Clarinet,10,low,Yes
394,9.8473,Clarinet,10,low,Yes
395,10.0616,Clarinet,10,low,Yes
396,10.2806,Clarinet,10,low,Yes
397,10.4953,Clarinet,10,low,Yes
398,10.7179,Clarinet,10,low,Yes
399,10.9405,Clarinet,10,low,Yes
400,11.1643,Clarinet,10,low,Yes
401,11.3716,Clarinet,10,low,Yes
402,11.5907,Clarinet,10,low,Yes
403,11.801,Clarinet,10,low,Yes
404,12.0264,Clarinet,10,low,Yes
405,12.2624,Clarinet,10,low,Yes
406,12.496,Clarinet,10,low,Yes
407,12.7287,Clarinet,10,low,Yes
408,12.9872,Clarinet,10,low,Yes
409,13.1997,Clarinet,10,low,Yes
410,13.4385,Clarinet,10,low,Yes
411,13.6663,Clarinet,10,low,Yes
412,13.8899,Clarinet,10,low,Yes
413,14.1237,Clarinet,10,low,Yes
414,14.3358,Clarinet,10,low,Yes
415,14.5503,Clarinet,10,low,Yes
416,14.7657,Clarinet,10,low,Yes
417,14.9748,Clarinet,10,low,Yes
418,15.2043,Clarinet,10,low,Yes
419,15.4215,Clarinet,10,low,Yes
420,15.6421,Clarinet,10,low,Yes
421,15.869,Clarinet,10,low,Yes
422,16.0876,Clarinet,10,low,Yes
423,16.2964,Clarinet,10,low,Yes
424,16.528,Clarinet,10,low,Yes
425,16.7575,Clarinet,10,low,Yes
426,16.9872,Clarinet,10,low,Yes
427,17.2011,Clarinet,10,low,Yes
428,17.4378,Clarinet,10,low,Yes
429,17.6829,Clarinet,10,low,Yes
430,17.9084,Clarinet,10,low,Yes
431,18.1476,Clarinet,10,low,Yes
432,18.3831,Clarinet,10,low,Yes
433,18.6053,Clarinet,10,low,Yes
434,18.8286,Clarinet,10,low,Yes
435,19.0467,Clarinet,10,low,Yes
436,19.2877,Clarinet,10,low,Yes
437,19.515,Clarinet,10,low,Yes
438,19.7316,Clarinet,10,low,Yes
439,19.9635,Clarinet,10,low,Yes
440,20.1727,Clarinet,10,low,Yes
441,20.3917,Clarinet,10,low,Yes
442,20.6347,Clarinet,10,low,Yes
443,20.8694,Clarinet,10,low,Yes
444,21.0946,Clarinet,10,low,Yes
445,21.3253,Clarinet,10,low,Yes
446,21.5538,Clarinet,10,low,Yes
447,21.7873,Clarinet,10,low,Yes
448,22.0093,Clarinet,10,low,Yes
449,22.2487,Clarinet,10,low,Yes
450,22.4893,Clarinet,10,low,Yes
451,22.7198,Clarinet,10,low,Yes
452,22.9273,Clarinet,10,low,Yes
453,23.1481,Clarinet,10,low,Yes
454,23.3943,Clarinet,10,low,Yes
455,23.6007,Clarinet,10,low,Yes
456,23.8313,Clarinet,10,low,Yes
457,24.0534,Clarinet,10,low,Yes
458,24.2761,Clarinet,10,low,Yes
459,24.5027,Clarinet,10,low,Yes
460,24.7225,Clarinet,10,low,Yes
461,24.9557,Clarinet,10,low,Yes
462,25.1768,Clarinet,10,low,Yes
463,25.4057,Clarinet,10,low,Yes
464,25.6341,Clarinet,10,low,Yes
465,25.8425,Clarinet,10,low,Yes
466,26.0841,Clarinet,10,low,Yes
467,26.3061,Clarinet,10,low,Yes
468,26.5257,Clarinet,10,low,Yes
469,26.7516,Clarinet,10,low,Yes
470,26.985,Clarinet,10,low,Yes
471,27.2116,Clarinet,10,low,Yes
472,27.4467,Clarinet,10,low,Yes
473,27.6605,Clarinet,10,low,Yes
474,27.9131,Clarinet,10,low,Yes
475,28.143,Clarinet,10,low,Yes
476,28.384,Clarinet,10,low,Yes
477,28.6309,Clarinet,10,low,Yes
478,28.8535,Clarinet,10,low,Yes
479,29.082,Clarinet,10,low,Yes
480,29.2978,Clarinet,10,low,Yes
481,29.5603,Clarinet,10,low,Yes
482,29.7818,Clarinet,10,low,Yes
483,30.0112,Clarinet,10,low,Yes
484,30.2888,Clarinet,10,low,Yes
485,30.5414,Clarinet,10,low,Yes
486,30.7752,Clarinet,10,low,Yes
487,31.0411,Clarinet,10,low,Yes
488,31.2824,Clarinet,10,low,Yes
489,31.5298,Clarinet,10,low,Yes
490,31.7854,Clarinet,10,low,Yes
491,32.0355,Clarinet,10,low,Yes
492,32.2991,Clarinet,10,low,Yes
493,32.5443,Clarinet,10,low,Yes
494,32.7827,Clarinet,10,low,Yes
495,33.0025,Clarinet,10,low,Yes
496,33.2388,Clarinet,10,low,Yes
497,33.4671,Clarinet,10,low,Yes
498,33.7262,Clarinet,10,low,Yes
499,33.9567,Clarinet,10,low,Yes
500,34.1977,Clarinet,10,low,Yes
501,34.4587,Clarinet,10,low,Yes
502,34.6886,Clarinet,10,low,Yes
503,34.9293,Clarinet,10,low,Yes
504,35.1579,Clarinet,10,low,Yes
505,35.4178,Clarinet,10,low,Yes
506,35.6688,Clarinet,10,low,Yes
507,35.9175,Clarinet,10,low,Yes
508,36.1635,Clarinet,10,low,Yes
509,36.4108,Clarinet,10,low,Yes
510,36.6621,Clarinet,10,low,Yes
511,36.9207,Clarinet,10,low,Yes
512,37.1844,Clarinet,10,low,Yes
513,37.4356,Clarinet,10,low,Yes
514,37.669,Clarinet,10,low,Yes
515,37.9283,Clarinet,10,low,Yes
516,38.1583,Clarinet,10,low,Yes
517,38.4176,Clarinet,10,low,Yes
518,38.6392,Clarinet,10,low,Yes
519,38.8758,Clarinet,10,low,Yes
520,39.1285,Clarinet,10,low,Yes
521,39.3179,Clarinet,10,low,Yes
522,39.589,Clarinet,10,low,Yes
523,39.8075,Clarinet,10,low,Yes
524,40.0419,Clarinet,10,low,Yes
525,40.2897,Clarinet,10,low,Yes
526,40.524,Clarinet,10,low,Yes
527,40.7625,Clarinet,10,low,Yes
528,41.0181,Clarinet,10,low,Yes
529,41.2348,Clarinet,10,low,Yes
530,41.5183,Clarinet,10,low,Yes
531,41.766,Clarinet,10,low,Yes
532,42.0307,Clarinet,10,low,Yes
533,42.2791,Clarinet,10,low,Yes
534,42.5478,Clarinet,10,low,Yes
535,42.7832,Clarinet,10,low,Yes
536,42.9921,Clarinet,10,low,Yes
537,43.5138,Clarinet,10,low,Yes
538,43.7146,Clarinet,10,low,Yes
539,43.9555,Clarinet,10,low,Yes
540,44.2371,Clarinet,10,low,Yes
541,44.4338,Clarinet,10,low,Yes
542,1.47,Accordion,10,low,Yes
543,2.4034,Accordion,10,low,Yes
544,3.2134,Accordion,10,low,Yes
545,4.0645,Accordion,10,low,Yes
546,4.8694,Accordion,10,low,Yes
547,5.7448,Accordion,10,low,Yes
548,6.6799,Accordion,10,low,Yes
549,7.5625,Accordion,10,low,Yes
550,8.4777,Accordion,10,low,Yes
551,9.3734,Accordion,10,low,Yes
552,10.2467,Accordion,10,low,Yes
553,11.1482,Accordion,10,low,Yes
554,12.0411,Accordion,10,low,Yes
555,12.9381,Accordion,10,low,Yes
556,13.8121,Accordion,10,low,Yes
557,14.7594,Accordion,10,low,Yes
558,15.6209,Accordion,10,low,Yes
559,16.562,Accordion,10,low,Yes
560,17.5227,Accordion,10,low,Yes
561,18.479,Accordion,10,low,Yes
562,19.4206,Accordion,10,low,Yes
563,20.3655,Accordion,10,low,Yes
564,21.3622,Accordion,10,low,Yes
565,22.3522,Accordion,10,low,Yes
566,23.3042,Accordion,10,low,Yes
567,24.2801,Accordion,10,low,Yes
568,25.2212,Accordion,10,low,Yes
569,26.1762,Accordion,10,low,Yes
570,27.1153,Accordion,10,low,Yes
571,28.0449,Accordion,10,low,Yes
572,29.0177,Accordion,10,low,Yes
573,29.9839,Accordion,10,low,Yes
574,30.8937,Accordion,10,low,Yes
575,31.8046,Accordion,10,low,Yes
576,32.7152,Accordion,10,low,Yes
577,33.6626,Accordion,10,low,Yes
578,34.6007,Accordion,10,low,Yes
579,35.585,Accordion,10,low,Yes
580,36.5316,Accordion,10,low,Yes
581,37.4887,Accordion,10,low,Yes
582,38.4385,Accordion,10,low,Yes
583,39.4174,Accordion,10,low,Yes
584,40.3848,Accordion,10,low,Yes
585,41.3949,Accordion,10,low,Yes
586,42.3571,Accordion,10,low,Yes
587,43.3273,Accordion,10,low,Yes
588,44.2906,Accordion,10,low,Yes
589,0.4548,Piano,10,low,Yes
590,1.0266,Piano,10,low,Yes
591,1.6333,Piano,10,low,Yes
592,2.2449,Piano,10,low,Yes
593,2.869,Piano,10,low,Yes
594,3.4935,Piano,10,low,Yes
595,4.1103,Piano,10,low,Yes
596,4.7263,Piano,10,low,Yes
597,5.3119,Piano,10,low,Yes
598,5.934,Piano,10,low,Yes
599,6.5618,Piano,10,low,Yes
600,7.1991,Piano,10,low,Yes
601,7.8438,Piano,10,low,Yes
602,8.4841,Piano,10,low,Yes
603,9.1323,Piano,10,low,Yes
604,9.7762,Piano,10,low,Yes
605,10.4501,Piano,10,low,Yes
606,11.1206,Piano,10,low,Yes
607,11.812,Piano,10,low,Yes
608,12.4832,Piano,10,low,Yes
609,13.1355,Piano,10,low,Yes
610,13.8017,Piano,10,low,Yes
611,14.4935,Piano,10,low,Yes
612,15.1619,Piano,10,low,Yes
613,15.8088,Piano,10,low,Yes
614,16.4668,Piano,10,low,Yes
615,17.1433,Piano,10,low,Yes
616,17.8042,Piano,10,low,Yes
617,18.45,Piano,10,low,Yes
618,19.1304,Piano,10,low,Yes
619,19.8056,Piano,10,low,Yes
620,20.4887,Piano,10,low,Yes
621,21.1808,Piano,10,low,Yes
622,21.865,Piano,10,low,Yes
623,22.5282,Piano,10,low,Yes
624,23.1831,Piano,10,low,Yes
625,23.8614,Piano,10,low,Yes
626,24.5091,Piano,10,low,Yes
627,25.168,Piano,10,low,Yes
628,25.8591,Piano,10,low,Yes
629,26.5219,Piano,10,low,Yes
630,27.2013,Piano,10,low,Yes
631,27.8566,Piano,10,low,Yes
632,28.5179,Piano,10,low,Yes
633,29.1722,Piano,10,low,Yes
634,29.8373,Piano,10,low,Yes
635,30.5014,Piano,10,low,Yes
636,31.2026,Piano,10,low,Yes
637,31.8862,Piano,10,low,Yes
638,32.5575,Piano,10,low,Yes
639,33.2105,Piano,10,low,Yes
640,33.8811,Piano,10,low,Yes
641,34.5589,Piano,10,low,Yes
642,35.1964,Piano,10,low,Yes
643,35.8716,Piano,10,low,Yes
644,36.5521,Piano,10,low,Yes
645,37.227,Piano,10,low,Yes
646,37.9026,Piano,10,low,Yes
647,38.5626,Piano,10,low,Yes
648,39.2275,Piano,10,low,Yes
649,39.898,Piano,10,low,Yes
650,40.5811,Piano,10,low,Yes
651,41.2437,Piano,10,low,Yes
652,41.8985,Piano,10,low,Yes
653,42.5604,Piano,10,low,Yes
654,43.2712,Piano,10,low,Yes
655,43.9099,Piano,10,low,Yes
656,2.4504,Sax,10,low,Yes
657,3.9478,Sax,10,low,Yes
658,5.297,Sax,10,low,Yes
659,6.7531,Sax,10,low,Yes
660,8.3169,Sax,10,low,Yes
661,9.9089,Sax,10,low,Yes
662,11.3712,Sax,10,low,Yes
663,12.9746,Sax,10,low,Yes
664,14.6313,Sax,10,low,Yes
665,16.3439,Sax,10,low,Yes
666,17.9801,Sax,10,low,Yes
667,19.5919,Sax,10,low,Yes
668,21.1822,Sax,10,low,Yes
669,22.5791,Sax,10,low,Yes
670,24.1339,Sax,10,low,Yes
671,25.6205,Sax,10,low,Yes
672,27.1768,Sax,10,low,Yes
673,28.7175,Sax,10,low,Yes
674,30.152,Sax,10,low,Yes
675,31.6634,Sax,10,low,Yes
676,33.2224,Sax,10,low,Yes
677,34.7337,Sax,10,low,Yes
678,36.2892,Sax,10,low,Yes
679,37.7906,Sax,10,low,Yes
680,39.3184,Sax,10,low,Yes
681,40.8116,Sax,10,low,Yes
682,42.3718,Sax,10,low,Yes
683,0.3297,Drum,10,low,Yes
684,0.664,Drum,10,low,Yes
685,0.9866,Drum,10,low,Yes
686,1.3306,Drum,10,low,Yes
687,1.6595,Drum,10,low,Yes
688,1.976,Drum,10,low,Yes
689,2.2944,Drum,10,low,Yes
690,2.6181,Drum,10,low,Yes
691,2.9553,Drum,10,low,Yes
692,3.2803,Drum,10,low,Yes
693,3.5961,Drum,10,low,Yes
694,3.9122,Drum,10,low,Yes
695,4.2127,Drum,10,low,Yes
696,4.5421,Drum,10,low,Yes
697,4.9264,Drum,10,low,Yes
698,5.2884,Drum,10,low,Yes
699,5.6296,Drum,10,low,Yes
700,5.9684,Drum,10,low,Yes
701,6.2955,Drum,10,low,Yes
702,6.6149,Drum,10,low,Yes
703,6.9421,Drum,10,low,Yes
704,7.2775,Drum,10,low,Yes
705,7.5972,Drum,10,low,Yes
706,7.9268,Drum,10,low,Yes
707,8.2532,Drum,10,low,Yes
708,8.5624,Drum,10,low,Yes
709,8.8724,Drum,10,low,Yes
710,9.1893,Drum,10,low,Yes
711,9.5269,Drum,10,low,Yes
712,9.8498,Drum,10,low,Yes
713,10.1686,Drum,10,low,Yes
714,10.4781,Drum,10,low,Yes
715,10.7817,Drum,10,low,Yes
716,11.1138,Drum,10,low,Yes
717,11.4243,Drum,10,low,Yes
718,11.7538,Drum,10,low,Yes
719,12.0742,Drum,10,low,Yes
720,12.396,Drum,10,low,Yes
721,12.7511,Drum,10,low,Yes
722,13.0805,Drum,10,low,Yes
723,13.4036,Drum,10,low,Yes
724,13.7424,Drum,10,low,Yes
725,14.0598,Drum,10,low,Yes
726,14.4013,Drum,10,low,Yes
727,14.7344,Drum,10,low,Yes
728,15.0484,Drum,10,low,Yes
729,15.3776,Drum,10,low,Yes
730,15.7139,Drum,10,low,Yes
731,16.0555,Drum,10,low,Yes
732,16.4005,Drum,10,low,Yes
733,16.7492,Drum,10,low,Yes
734,17.0855,Drum,10,low,Yes
735,17.4255,Drum,10,low,Yes
736,17.7564,Drum,10,low,Yes
737,18.0868,Drum,10,low,Yes
738,18.4222,Drum,10,low,Yes
739,18.7703,Drum,10,low,Yes
740,19.1095,Drum,10,low,Yes
741,19.4682,Drum,10,low,Yes
742,19.8036,Drum,10,low,Yes
